SPECTRA_factor,mean,std,dip_statistic,dip_p_value,skewness,kurtosis,cell_type,ANOVA statistic (Batch Effect),ANOVA Pval (Batch Effect),Kruskal-Wallis statistic (Batch Effect),Kruskal-Wallis Pval (Batch Effect),Proportion of Variance (Batch Effect),significant_batch_effect
1116-X-Keratinocytes-X-1116,0.0001187309307982,0.0014405702124786,0.0035795210357286,0.0,35.13506980070789,2473.514082210518,Keratinocytes,0.4892883668672566,0.8970306048955273,7.156699970614113,0.7718676319505727,0.06447091521826405,False
1117-X-Keratinocytes-X-1117,0.0009381729504368,0.0050061171702083,0.0102883450204858,0.0,12.214962703579207,261.6036959772302,Keratinocytes,1.1828390506184294,0.5257025012081317,7.177416985013224,0.7701178066652137,0.142805992412724,False
1118-X-Keratinocytes-X-1118,0.000212135303169,0.001248788616768,0.0049960575633332,0.0,16.249265156089276,576.3076123395823,Keratinocytes,1.9422931894785964,0.2538472692527695,17.723699676755814,0.18008467568038936,0.2148009524551365,False
1119-X-Keratinocytes-X-1119,0.0007492932765999,0.0023956039125938,0.0006229946387236,0.8023761057355899,6.382181661344489,76.09159710705065,Keratinocytes,1.7630119104456874,0.31004089881252705,14.699235968263338,0.28346614964322525,0.19891792183736695,False
1120-X-Keratinocytes-X-1120,0.0002770908009177,0.0013078856982868,0.0088135936408883,0.0,10.744424609857685,192.77535430117123,Keratinocytes,1.9319851519899447,0.254409425981673,8.97957684396124,0.6400891489549755,0.21390481931475339,False
1121-X-Keratinocytes-X-1121,0.000662060028858,0.0029470703595541,0.0010812094218177,0.0456323135648033,10.879068428931484,220.3659527029482,Keratinocytes,0.7243839303212055,0.7528000745682913,8.28754040552451,0.6907737042048347,0.09258031517523811,False
1122-X-Keratinocytes-X-1122,0.000144531455925,0.0006668056011429,0.0202570393623524,0.0,12.699834575302884,274.51037824231287,Keratinocytes,1.9310801101431363,0.254409425981673,14.56163679106669,0.287586191797624,0.21382604146920028,False
1123-X-Keratinocytes-X-1123,0.0006016621573596,0.0172173606218063,0.0082300978474659,0.0,57.12166372941417,4755.735878640727,Keratinocytes,3.2191507118841045,0.07850831979979715,13.741845430502451,0.3224417363821194,0.3119588812843631,False
1124-X-Keratinocytes-X-1124,0.0002401058595106,0.0012883702644073,0.0006371278088706,0.7678168540015877,12.49160545150817,283.4827186291923,Keratinocytes,1.9701074102624012,0.24480463656413132,23.278210402585955,0.11890540086661358,0.2172088290854546,False
1125-X-Keratinocytes-X-1125,0.0003848153409821,0.0022203537775374,0.0125724758955598,0.0,19.714330926288618,782.4249603170496,Keratinocytes,1.6644199258973686,0.3380895381103356,12.248016456068228,0.4087401688035077,0.18990645587157354,False
1126-X-Keratinocytes-X-1126,0.0015156270570737,0.0047142966828017,0.0003118586769108,1.0,6.575334178059015,73.93533564944845,Keratinocytes,1.3396939504146692,0.4538350368900524,10.601234205113087,0.5209566518818723,0.15873726681153477,False
1127-X-Keratinocytes-X-1127,0.0007507050883323,0.0045020870165141,0.0187068959746904,0.0,19.30476020282602,823.7733779474621,Keratinocytes,2.5194675602223637,0.15478168185066524,21.306420805171854,0.1376540805332258,0.2619134109501715,False
1128-X-Keratinocytes-X-1128,2.081327655074107e-05,0.0002472676032917,0.0067583486928464,0.0,305.9954347170936,124516.66879243992,Keratinocytes,2.1471988165705174,0.2178179713764241,18.28107552159861,0.17140932050775035,0.2321999190417367,False
1129-X-Keratinocytes-X-all_type-I-ifn-response,0.0002713092868194,0.0030636824635997,0.0023098472917015,0.0,33.69853179393284,1762.158880765173,Keratinocytes,1.1679964087790267,0.5334901909818105,22.99177196591245,0.12061713438686004,0.14126716450176957,False
1130-X-Keratinocytes-X-1130,0.0014240628170129,0.0084879838462083,0.0001228445190707,1.0,13.24842738226732,298.17116969773497,Keratinocytes,2.1599684736310256,0.21658198332720213,9.79327064354976,0.5797357673739414,0.2332587286643382,False
1131-X-Keratinocytes-X-1131,0.000524327609485,0.0023703322500813,0.0086830094504023,0.0,12.238831918593592,298.29130061475905,Keratinocytes,1.50318564936599,0.3962509615767442,11.437187775492248,0.45952460872549733,0.17472430685914203,False
1132-X-Keratinocytes-X-1132,0.0003368786081122,0.0048896583370663,0.000301900685999,1.0,25.9469549942402,916.4178681008384,Keratinocytes,0.8259533980747144,0.7036741115207661,13.302527181898313,0.3448081357447713,0.1042087123897733,False
1133-X-Keratinocytes-X-1133,0.0016078392642885,0.0115462241408595,0.0009481111140955,0.1378993054367479,16.4869448219946,435.5361186687852,Keratinocytes,2.1322014333597368,0.21974863208094267,7.876432559506327,0.7192231824967141,0.23095265508995683,False
1134-X-Keratinocytes-X-1134,0.0009248908569713,0.0043729995803418,0.0152093547344681,0.0,9.722979355921348,147.3170856782637,Keratinocytes,1.2989423668761417,0.47106246965949056,9.379077284748746,0.6113781222978399,0.15465546852648107,False
1135-X-Keratinocytes-X-1135,0.0006285336699013,0.0024189491418599,0.0048712435114017,0.0,10.067482132187283,190.9882102855544,Keratinocytes,1.549345207104998,0.3767300818161636,10.45114604760505,0.5288332519346248,0.17912861262980803,False
1136-X-Keratinocytes-X-1136,1.486178539693628e-05,0.0009499280842354,0.0122343923794236,0.0,368.3522211521768,157025.71844937064,Keratinocytes,1.0850450101617555,0.5733801678066412,13.775345283573358,0.32076016105884625,0.13256433028953035,False
1137-X-Keratinocytes-X-1137,0.0013357955092356,0.0088929126608639,0.0141958471129502,0.0,19.14663023524362,732.0484510256566,Keratinocytes,1.2871532157162016,0.4762770841769058,10.745812518366165,0.510425528782844,0.15346723525978748,False
1138-X-Keratinocytes-X-1138,0.0050651273244519,0.0185066759244077,0.0001150923760021,1.0,8.526427746026274,132.5965132762557,Keratinocytes,1.7254345353194764,0.3213039423191726,7.919042021745554,0.7172367405253497,0.19550703462977037,False
1139-X-Keratinocytes-X-1139,0.0002019091218787,0.0010076463297427,0.0092662812826778,0.0,13.754924601863562,396.3284389034767,Keratinocytes,1.137162566076742,0.5489516736284501,7.741845430502508,0.7304616485691068,0.13805270406583203,False
1140-X-Keratinocytes-X-1140,0.0008633412422731,0.002936869570621,0.0012847046685949,0.0064359185108223,6.237245671818798,66.6371959428041,Keratinocytes,1.9035846717322378,0.2644916756857685,25.915295327652018,0.11407459787495611,0.2114251979779515,False
1141-X-Keratinocytes-X-1141,0.0005423190498971,0.0022305676540198,0.0059924003840544,0.0,11.862160772496006,260.8319792303968,Keratinocytes,1.5813702041194895,0.3679821004051622,9.829635615633265,0.5778367585034322,0.18215675255607652,False
1142-X-Keratinocytes-X-1142,0.0002506635131501,0.0024274553228929,0.0079488876335553,0.0,27.7349949689163,1292.9793206176412,Keratinocytes,0.9755382257854575,0.6346767374754093,16.021304731119585,0.23191798135455782,0.12080163557031182,False
1143-X-Keratinocytes-X-1143,0.000225656549145,0.0012334106106562,0.00551772311935,0.0,14.686967905761692,433.0305930267048,Keratinocytes,2.671562513836359,0.131239254486916,20.051866000587722,0.14863570954889224,0.27340177275164274,False
1144-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0011125948039802,0.0066156489655265,0.0005581697950983,0.9230821065313672,14.033017246688305,336.8661392356937,Keratinocytes,1.2682253471073577,0.48242575464441456,10.991992359682627,0.4922699835394306,0.15155248508523314,False
1145-X-Keratinocytes-X-1145,0.0009222280302566,0.0030587425347489,0.0004182772936509,0.9944060890106704,7.737043969935846,101.471348680723,Keratinocytes,1.2729226838667753,0.47935290190008334,13.396414928004674,0.33960907943636454,0.15202847702385747,False
1146-X-Keratinocytes-X-1146,0.0001326410359808,0.000807167929345,0.0071298444161346,0.0,18.58833712037459,833.2379686502047,Keratinocytes,1.1165969341463218,0.5546148516478151,14.432045254187472,0.2936978757310045,0.13589530350527443,False
1147-X-Keratinocytes-X-1147,0.0016529313556427,0.0067281601973733,0.0002104488164964,1.0,8.514139916825537,138.13218238431756,Keratinocytes,2.576224788825283,0.1470173455774252,12.85454011166621,0.37160189592265347,0.2662427594489609,False
1148-X-Keratinocytes-X-1148,0.0006490834082496,0.0155136577367921,0.0046784021651476,0.0,54.26476334280685,4971.986361576041,Keratinocytes,1.6247748685269887,0.3554933461187986,8.841830737584473,0.652332298809191,0.18622542048483834,False
1149-X-Keratinocytes-X-1149,0.0003380520127585,0.0028046559204945,0.0016362606829252,8.882394051068498e-05,18.98576708623956,571.8386904174934,Keratinocytes,0.5646692990938096,0.8488432137641773,11.27799000881572,0.47235106017139944,0.07367171068431748,False
1150-X-Keratinocytes-X-1150,0.0009482836132438,0.0051288523846907,0.0135474764686802,0.0,12.21054829838561,241.6706675768289,Keratinocytes,2.1299996727637884,0.21974863208094267,11.459447546282718,0.4584084265495442,0.23076920349727287,False
1151-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0002959120126121,0.0025036114119069,0.0028579347842531,0.0,23.51793224899025,936.477354430315,Keratinocytes,1.946362788262223,0.2538472692527695,12.52835733176613,0.3923466918601361,0.21515418227396926,False
1152-X-Keratinocytes-X-1152,0.0002441697876483,0.0020870876718932,0.0163399481195655,0.0,21.99170988665873,741.5090409354038,Keratinocytes,2.519048772801596,0.15478168185066524,25.87738759917721,0.11407459787495611,0.26188127665225575,False
1153-X-Keratinocytes-X-1153,0.0002029351503919,0.0014134167799301,0.0092920201488889,0.0,19.926655870497527,683.1203330264947,Keratinocytes,1.5183018908943438,0.38944870845293894,14.49382897443428,0.29069009778405736,0.17617181552882288,False
1154-X-Keratinocytes-X-1154,0.0012603728968402,0.0060137789492619,0.0115208992145299,0.0,10.938952660429829,194.505457651548,Keratinocytes,1.2696542928501704,0.4815693098996154,12.151263590949213,0.41318028015453806,0.15169733998867557,False
1155-X-Keratinocytes-X-1155,0.0014644656174566,0.0057199972326342,0.0116985499587503,0.0,8.149291912273442,108.86323638780269,Keratinocytes,0.9098651253309749,0.6633129908889887,12.758154569497492,0.3755511704193327,0.11359306443919408,False
1156-X-Keratinocytes-X-1156,0.0001856380348577,0.0008652439435686,0.0138911950693484,0.0,13.816447310276748,360.58721257114087,Keratinocytes,1.5020206372932354,0.3962509615767442,19.627240669997036,0.1538099759882128,0.17461253589434195,False
1157-X-Keratinocytes-X-1157,0.0001714887892835,0.0092052755761408,0.0059505827537707,0.0,102.46553238388984,13684.739964396562,Keratinocytes,3.1409038462078613,0.08261170443753835,20.01219512195121,0.14914029499310572,0.30670181981748784,False
1158-X-Keratinocytes-X-1158,0.0008927071827577,0.0038813059897852,0.0026706750119467,0.0,10.47103381178901,192.0401219292161,Keratinocytes,2.3813864100056152,0.17296316400834183,14.566118131060819,0.287586191797624,0.2511643663728926,False
1159-X-Keratinocytes-X-1159,0.0001887870631812,0.0007682523361278,0.0137691700319461,0.0,9.8583082587308,170.88793376673055,Keratinocytes,1.8016884894837955,0.2960800355765126,11.77483103144283,0.436207182455429,0.20239851030647268,False
1160-X-Keratinocytes-X-1160,0.0017153286376946,0.0151648497953534,0.001605431561323,0.0001329285759228,14.01549367855174,256.13962132598584,Keratinocytes,1.2031629994097752,0.5121768035416963,14.122685865412848,0.3049235746642866,0.14490417681735276,False
1161-X-Keratinocytes-X-1161,0.003015227798912,0.012349098827102,0.0002628624096261,1.0,13.936443760910102,363.8549952111239,Keratinocytes,2.3570725174095215,0.17642051622738048,11.883852483103112,0.4316603585579937,0.24923912902966405,False
1162-X-Keratinocytes-X-all_oxidative-phosphorylation,0.0003182938579253,0.0011417801082377,0.0021601400042402,0.0,11.831644227474342,340.1848785612884,Keratinocytes,2.442788442027278,0.165113501112079,15.20548045841906,0.2620830895698758,0.2559826676308806,False
1163-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0002331052856179,0.0011574549667205,0.0125141842425827,0.0,15.354666115699526,501.3902374074684,Keratinocytes,1.5702901048740907,0.36980757020717536,8.475022039376995,0.6784112901263696,0.18111159902150636,False
1164-X-Keratinocytes-X-1164,0.0008034293897405,0.0028101937069313,0.0125742280929111,0.0,7.83646772985259,100.3139865031032,Keratinocytes,2.0698190304642514,0.2267402421682249,16.398031148986206,0.22024061900027614,0.22572081560037727,False
1165-X-Keratinocytes-X-1165,0.0012931768995612,0.004673859093804,0.0055776024654605,0.0,8.869959587873627,154.2513766104909,Keratinocytes,1.299367139259345,0.471053461166697,16.38759917719659,0.22024061900027614,0.15469821924868535,False
1166-X-Keratinocytes-X-1166,0.0006923712997704,0.0076272943964207,0.0029098669514609,0.0,35.88969592168999,2316.175964435131,Keratinocytes,1.0915362729470393,0.5698895520069952,15.799221275345246,0.23836857232019895,0.13325171696448354,False
1167-X-Keratinocytes-X-1167,0.0001110379089672,0.0013475563742663,0.0068389362024676,0.0,29.26955023253609,1466.4709720397238,Keratinocytes,1.5158320104527903,0.39114026925654133,21.11181310608282,0.13838119870895896,0.17593565062709812,False
1168-X-Keratinocytes-X-all_taurine-hypotaurine_metabolism,0.0014731961713024,0.0070096271385947,0.0154783262498799,0.0,10.653271915760737,199.41223023963693,Keratinocytes,2.10616135544637,0.21974863208094267,21.040772847487517,0.13838119870895896,0.228777367040212,False
1169-X-Keratinocytes-X-1169,0.0001414551962078,0.0017029103068576,0.0032907366959655,0.0,32.664739830109326,1709.3439524640853,Keratinocytes,0.5924187975916723,0.8302613291971921,11.628048780487802,0.4457336471082883,0.07701333133047118,False
1170-X-Keratinocytes-X-1170,0.0015224657788108,0.0052089877857344,0.0036244495793169,0.0,8.015326669713916,128.01848967399454,Keratinocytes,2.5534463507868344,0.15026195432331,19.20871290038201,0.1590395872725675,0.26451137324430335,False
1171-X-Keratinocytes-X-1171,0.0010902945499322,0.0076308191729825,0.0002410998612782,1.0,12.332033139615971,246.0567613054762,Keratinocytes,3.943672106822814,0.045564253237488146,31.859241845430518,0.11407459787495611,0.35709789902096073,True
1172-X-Keratinocytes-X-1172,0.0014698125480103,0.0067451085935753,0.0005287297002414,0.9584053356538266,9.706642498863465,140.34594780365455,Keratinocytes,2.460792381072148,0.15928403291672819,18.537393476344448,0.1663604482242669,0.2573837275186384,False
1173-X-Keratinocytes-X-1173,0.000202540731107,0.0025335202416475,0.0119356557999778,0.0,152.0931465357549,30735.37036108845,Keratinocytes,1.3079425608908903,0.4664619185203613,12.99493094328534,0.36483662761220503,0.1555603587225628,False
1174-X-Keratinocytes-X-1174,0.0004040238626506,0.0021255004648236,0.0157248102483421,0.0,13.354991413377602,283.7151368668999,Keratinocytes,1.6282720773824906,0.3544375096355607,16.045327652071705,0.23107664291483798,0.1865514804014669,False
1175-X-Keratinocytes-X-1175,0.0005784561040536,0.0074908727829775,0.0053236091867332,0.0,27.65192892129661,1200.6922789716823,Keratinocytes,0.7234423760094033,0.7529448180272839,14.792903320599521,0.28002644219337686,0.0924711068656734,False
1176-X-Keratinocytes-X-1176,0.0002022245996877,0.0010331270971288,0.0096940580909965,0.0,11.57807426471165,218.17839805075727,Keratinocytes,1.341968064814647,0.4532046164596272,8.470687628563041,0.6784112901263696,0.15896388786494556,False
1177-X-Keratinocytes-X-1177,0.0004157250511115,0.0030501074063774,0.0104214224705445,0.0,26.146003604862425,1415.84743583669,Keratinocytes,3.596783928628885,0.055327205278649455,29.357846018219163,0.11407459787495611,0.3362490962355936,False
1178-X-Keratinocytes-X-1178,9.159749978747296e-05,0.000449296109169,0.0151723790681144,0.0,12.72370558872698,314.5822231851969,Keratinocytes,2.3026723694516416,0.18767786084097338,21.395459888333846,0.1374778221063196,0.24489552320601937,False
1179-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0006866959420647,0.0036288317108972,0.0013697133297523,0.0026202091620669,15.27944799392006,480.1968664472793,Keratinocytes,1.0432741794262737,0.5936088228063803,7.513003232441974,0.7473634114085851,0.12811482905267674,False
1180-X-Keratinocytes-X-1180,0.0007192089927028,0.0029471196530322,0.0067314989954525,0.0,11.727696999095992,299.1188758388122,Keratinocytes,2.6005512440295973,0.14691870909337162,14.158169262415527,0.30443678926804946,0.26808283144013695,False
1181-X-Keratinocytes-X-1181,0.0054899554215567,0.0578890658276748,0.0162409396135489,0.0,20.630877783890256,631.7377069472525,Keratinocytes,1.0488008445148909,0.5919394379032876,13.761387011460442,0.3213948295583873,0.12870615744902617,False
1182-X-Keratinocytes-X-1182,0.0003560317756765,0.0022788297202777,0.0110281449516883,0.0,12.433972234507989,224.3114753501319,Keratinocytes,0.987447935707914,0.626098336201211,9.14288862768143,0.6304123351950502,0.12209635765914581,False
1183-X-Keratinocytes-X-1183,0.0001341035422461,0.0005168635590394,0.0124273409739994,0.0,8.295531074676953,120.32398119835888,Keratinocytes,1.9713186960830789,0.24480463656413132,12.955921245959416,0.36583588125056776,0.21731335455497536,False
1184-X-Keratinocytes-X-1184,0.0006967669671484,0.0080723516058137,0.0019409775909444,1.7763656322555832e-06,23.74940281153795,826.6318583934982,Keratinocytes,0.8282192237585594,0.7035073086635129,14.586100499559222,0.287586191797624,0.10446472283165785,False
1185-X-Keratinocytes-X-1185,0.0001540302005426,0.0009257958112819,0.0116834296260525,0.0,13.610456050964702,291.8228717537731,Keratinocytes,2.2450956325309037,0.1944990175615134,14.944019982368502,0.27265496434626824,0.24024319502045283,False
1186-X-Keratinocytes-X-1186,0.0030903961050624,0.0103829666086955,0.0001828567489871,1.0,7.415272456129142,108.17483541153288,Keratinocytes,2.152645160507544,0.2178179713764241,9.062444901557456,0.6348668323397256,0.2326518658356788,False
1187-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0002893071596841,0.0011818400762152,0.0111387345207315,0.0,10.684938292984548,206.2762284885245,Keratinocytes,1.7689320697637911,0.30752441270609515,18.606817513958276,0.16573103645421572,0.19945265741683635,False
1188-X-Keratinocytes-X-all_DNA_synthesis,0.0008586503389862,0.0071257379345405,0.0007109852735597,0.5768209386376746,20.31997054757135,736.3765924985328,Keratinocytes,2.0422836798275723,0.23271282712886812,14.2182632970908,0.3017134511339397,0.22338878898867104,False
1189-X-Keratinocytes-X-1189,0.0012553853177053,0.0049120634453834,0.0014077681755428,0.0016402310057515,8.694353473876234,131.76567053888974,Keratinocytes,1.4582059343735785,0.40882267568775493,8.748383779018525,0.6595534419762771,0.17038687144892975,False
1190-X-Keratinocytes-X-all_oxidative-phosphorylation,0.0012555786744315,0.0156725718952086,0.0250985076386358,0.0,25.29558639652744,973.5544339975028,Keratinocytes,2.075625117263604,0.2253444117342907,18.328019394651733,0.17070089986194195,0.22621075847556055,False
1191-X-Keratinocytes-X-1191,0.0006751009853809,0.0032682029634364,0.0003807875218303,0.9970272024833466,19.41647714187708,1193.8743020223285,Keratinocytes,1.4394856817495518,0.4187856511116999,13.978107552159884,0.3111508336016314,0.1685681943147931,False
1192-X-Keratinocytes-X-1192,0.000578080212538,0.0019223178196182,0.0048454906187836,0.0,7.373957294582009,104.47377462352556,Keratinocytes,1.4478645782277493,0.4129614328017348,8.953349985307113,0.6421948010395923,0.16938319096860782,False
1193-X-Keratinocytes-X-1193,0.0005695741444605,0.0023698274361558,0.007139556181639,0.0,9.84382082674711,176.3097080860364,Keratinocytes,1.737519667391815,0.3155592407119409,10.536658830443741,0.523966091158524,0.19660716273173545,False
1194-X-Keratinocytes-X-1194,0.0002207832656252,0.0020251056674134,0.0022496836609634,0.0,22.70453280772946,821.6015311271351,Keratinocytes,1.891556172963814,0.26727570970769293,20.6434028798119,0.14407248750111304,0.2103702781339924,False
1195-X-Keratinocytes-X-1195,0.0016186584532929,0.0068757867035867,0.0009027516499763,0.1868441139563711,10.310280494315156,272.17070551676846,Keratinocytes,2.4234798614926434,0.1657695630526722,14.70628856890977,0.28329011085004513,0.25447419396472626,False
1196-X-Keratinocytes-X-1196,0.0001086259904418,0.0005673917578427,0.0149097653571236,0.0,17.386875631629838,583.2457657502292,Keratinocytes,2.4923079560978296,0.15726981646946603,23.138921539817773,0.11890540086661358,0.2598235969387815,False
1197-X-Keratinocytes-X-1197,0.0011448050196509,0.0072206572105186,0.0003705741086991,0.997741277641988,16.05782628936433,466.9679410361736,Keratinocytes,1.4066188283430716,0.4339094500174879,5.670511313546854,0.8690036435039131,0.16535580783946496,False
1198-X-Keratinocytes-X-1198,0.0030044388615899,0.0111597037229306,0.0002132203188373,1.0,8.719932312575567,134.24169984069042,Keratinocytes,1.6141633136074343,0.3601900617479366,6.925286511901277,0.7881741891437697,0.185234457459257,False
1199-X-Keratinocytes-X-1199,0.0010012078152385,0.004119579856846,0.0019432058062031,1.661690970711227e-06,14.056689394120438,463.5364495805024,Keratinocytes,2.116307997151285,0.21974863208094267,15.440787540405495,0.25141026331731287,0.22962644019768277,False
1200-X-Keratinocytes-X-1200,0.0006001595927518,0.0044942799033226,0.0004320947114356,0.9934400383212576,15.92386159488462,377.7527712393412,Keratinocytes,0.8278035322882623,0.7035073086635129,12.771672054069938,0.37486540126532086,0.10441776576788188,False
1201-X-Keratinocytes-X-1201,0.0002633111364623,0.0050501386527948,0.0025190785781374,0.0,40.09838613539029,2191.910479361572,Keratinocytes,2.7686977919960403,0.1174892826053461,14.179767851895349,0.30375392334006873,0.28055350871536255,False
1202-X-Keratinocytes-X-1202,8.132109878901502e-05,0.0022186868292555,0.0048246509602872,0.0,78.04358796709052,8764.157044395646,Keratinocytes,2.198326880254868,0.20818842888286182,18.05399647369967,0.17286686979075505,0.2364217679766719,False
1203-X-Keratinocytes-X-1203,0.0004427929849721,0.0021313412682302,0.0034562192600414,0.0,9.893865867378882,160.44807438064788,Keratinocytes,1.5364814474466861,0.3834515128506467,8.794813399941233,0.655471946398527,0.17790595125992376,False
1204-X-Keratinocytes-X-1204,0.0002463884911743,0.001436907305365,0.0093503235583445,0.0,12.231477592484108,232.96714879047,Keratinocytes,1.9783077108934954,0.24480463656413132,10.38877461063771,0.5329329291356538,0.2179159127333423,False
1205-X-Keratinocytes-X-1205,0.0001419109935304,0.0008693186762354,0.0079061322501975,0.0,13.606346729346638,287.58375435022714,Keratinocytes,1.4764960612609808,0.4031376517862027,10.170731707317088,0.5505105054234666,0.17215609390064776,False
1206-X-Keratinocytes-X-all_cholesterol_metabolism,0.0002480925753763,0.0013222260761244,0.0065913409373947,0.0,32.81625992414987,2555.595354671528,Keratinocytes,2.842598641559699,0.10807930199429522,18.26829268292687,0.17140932050775035,0.2859009745880458,False
1207-X-Keratinocytes-X-1207,0.001417637810717,0.0124884535193975,0.0007746488406054,0.4173202570502163,23.47863998698716,947.919818875056,Keratinocytes,1.8426041054313689,0.28135479695863735,11.690567146635317,0.4418272965732962,0.20604782272674324,False
1208-X-Keratinocytes-X-1208,0.0002314338754624,0.0031376884433599,0.0085031647298321,0.0,27.525261702826903,1215.9678150396005,Keratinocytes,1.3348269153934347,0.4560775234368042,19.457757860711126,0.15578241210251564,0.15825184426219763,False
1209-X-Keratinocytes-X-1209,0.001216521290329,0.0068237643996389,0.0005201439437683,0.9655699879512306,18.55751018989564,752.9236453442418,Keratinocytes,1.406373218063524,0.4339094500174879,8.509697325888965,0.6762975463908667,0.16533170859198262,False
1210-X-Keratinocytes-X-1210,0.0001111264319634,0.0005236248551927,0.010373398947453,0.0,13.083978174859508,433.6333942194927,Keratinocytes,1.3256422579496097,0.45951831562339557,14.706068175139535,0.28329011085004513,0.15733426810269135,False
1211-X-Keratinocytes-X-1211,0.0009211849764962,0.0029121506615941,0.0027690515208664,0.0,6.442255999050229,69.36079840256025,Keratinocytes,1.3031950918607993,0.46841911369933315,6.423449897149538,0.8214904029020624,0.15508328410976122,False
1212-X-Keratinocytes-X-1212,0.0008842742040542,0.0087733085650348,0.0035121700401057,0.0,17.978397831656665,408.1034753161614,Keratinocytes,1.693890651015769,0.3314728359164466,22.423817220099863,0.12555398838250037,0.19262130020005538,False
1213-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0001754873937469,0.0011306762174152,0.0058811827289927,0.0,14.546939814599051,342.06513446764944,Keratinocytes,2.10750477605134,0.21974863208094267,22.386129885395235,0.12555398838250037,0.2288898922466971,False
1214-X-Keratinocytes-X-1214,0.0006827771878497,0.002486309279844,0.0023959046620519,0.0,6.667950116580455,69.96457201302344,Keratinocytes,1.1185772879322529,0.5541635818173384,6.918013517484553,0.7882612247850251,0.13610351874097668,False
1215-X-Keratinocytes-X-1215,0.0001750088125547,0.0023395745712573,0.0080900846518982,0.0,30.3728289800088,1415.069176825019,Keratinocytes,1.082043270166014,0.5747866510835244,18.64024390243901,0.16555433282019544,0.13224609482468055,False
1216-X-Keratinocytes-X-1216,0.0009027681921319,0.0060305905460805,0.0004507419321017,0.9921363098923496,18.470773717611152,712.5409570472576,Keratinocytes,2.4719778384035007,0.15797400975664688,20.421319424037563,0.14565733766496497,0.2582515212776338,False
1217-X-Keratinocytes-X-1217,0.0004679253301401,0.004118418708815,0.0070554440434846,0.0,27.96946530952881,1612.8217624394547,Keratinocytes,1.215023811309366,0.5061714395962227,14.662430208639478,0.28467118907335875,0.14612391243628156,False
1218-X-Keratinocytes-X-1218,0.0001698142568882,0.0028194026426147,0.0125544521133086,0.0,43.71394111286295,3014.3555193364373,Keratinocytes,1.0369729487840256,0.595451764162272,14.97406699970611,0.27221801601748263,0.12743964559191376,False
1219-X-Keratinocytes-X-1219,0.0008390831527189,0.0039635045246794,0.0009862261741404,0.0982044935644672,16.652129891416752,766.483045229859,Keratinocytes,2.4193563081326896,0.1657695630526722,18.490890390831566,0.1663604482242669,0.25415125033882346,False
1220-X-Keratinocytes-X-1220,0.0002699899313359,0.0019278547403413,0.0154239922459403,0.0,23.00393830965739,1087.8733899039412,Keratinocytes,1.8722412584686612,0.27071971837783176,17.922200999118388,0.17549168404728752,0.20867040960378794,False
1221-X-Keratinocytes-X-1221,9.015088393638654e-05,0.005291754711589,0.0115073196687262,0.0,144.63342674547914,26796.03304314293,Keratinocytes,1.4783039204667163,0.4029562018248545,25.131281222450752,0.11407459787495611,0.1723305602334368,False
1222-X-Keratinocytes-X-1222,0.0004358018457201,0.0077203167389604,0.0018411755738355,6.912656881574719e-06,47.72831192350761,3388.6179676662377,Keratinocytes,0.8565181740636671,0.689328733169106,13.798192771084302,0.3201694077596915,0.10764987339006024,False
1223-X-Keratinocytes-X-1223,0.0005298009995515,0.0071367087286893,0.0007898264269798,0.3832217500375384,39.20722539529372,2767.640873466441,Keratinocytes,1.283904671847349,0.4775936250900025,8.745959447546284,0.6595534419762771,0.15313922594547433,False
1224-X-Keratinocytes-X-1224,0.000542529724093,0.0021502591504065,0.0060454888459039,0.0,9.745231636490896,168.0894582439324,Keratinocytes,1.7019032311087248,0.3292474704844641,19.117616808698187,0.1605017685620541,0.19335627607148162,False
1225-X-Keratinocytes-X-1225,0.0002694328971631,0.0072665920960662,0.0033315681122059,0.0,63.73050680908878,5699.893142646036,Keratinocytes,0.8723021963257102,0.6812605198332092,14.153687922421398,0.3045337416609027,0.10941659947709188,False
1226-X-Keratinocytes-X-1226,2.8778294036222665e-05,0.0020785196631848,0.0064125443100923,0.0,476.6959068820009,237547.6351352155,Keratinocytes,1.2224127209125144,0.5016627968525287,18.426241551572105,0.16789365096356385,0.14688201149179278,False
1227-X-Keratinocytes-X-1227,0.0006421422544971,0.0054963732847701,0.0062451372290305,0.0,23.821401328886505,1028.554424143137,Keratinocytes,3.0277931218609853,0.09388151136490554,15.09506317954748,0.26680947745677364,0.29895882404286583,False
1228-X-Keratinocytes-X-1228,0.0007537908284292,0.0085758474839482,0.0011143554445041,0.0357547144422101,27.598909075736,1180.283137090928,Keratinocytes,1.7149991733935195,0.32591032733151254,11.769761974728226,0.436207182455429,0.1945546607162408,False
1229-X-Keratinocytes-X-1229,0.0004337263633423,0.0015297210675323,0.01559463676881,0.0,7.624454823404067,100.95208464781555,Keratinocytes,1.6428045888454332,0.3499429975742858,11.169850132236263,0.47875455415335444,0.1879036151558753,False
